ID,Número de Caso,Fecha,Tipo Principal,Descripción,Ubicación,¿Hubo Arresto?,Violencia Doméstica,Distrito,Barrio,Área Comunitaria,Latitud,Longitud,Año,Mes,Día,Hora,Día de la Semana,¿Es Fin de Semana?
10191226,HY378870,2015-08-12 00:40:00,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),No,Sí,7.0,16.0,67.0,41.780578452,-87.663033831,2015,8,12,0,Miércoles,No
10578915,HZ327695,2016-06-28 18:15:00,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,No,No,12.0,27.0,28.0,41.882962156,-87.657976724,2016,6,28,18,Martes,No
9667740,HX317677,2014-06-24 18:30:00,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,No,No,5.0,9.0,49.0,41.69443134,-87.620111786,2014,6,24,18,Martes,No
8759150,HV433923,2012-08-17 01:10:00,ROBBERY,STRONGARM - NO WEAPON,STREET,No,No,25.0,37.0,25.0,41.909664252,-87.742728815,2012,8,17,1,Viernes,No
8632781,HV306883,2012-05-27 23:00:00,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),No,Sí,7.0,20.0,68.0,41.779838946,-87.639246838,2012,5,27,23,Domingo,Sí
8920398,HV592478,2012-12-06 17:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,17.0,33.0,16.0,41.960285348,-87.708219069,2012,12,6,17,Jueves,No
8475680,HV151402,2012-02-09 13:49:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,No,No,4.0,7.0,46.0,41.749517088,-87.55770569,2012,2,9,13,Jueves,No
9697530,HX347460,2014-07-16 09:00:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,No,No,17.0,33.0,14.0,41.967339341,-87.714551943,2014,7,16,9,Miércoles,No
10172844,HY360630,2015-07-28 19:35:00,THEFT,OVER $500,OTHER,No,No,8.0,18.0,66.0,41.76022697,-87.68312964,2015,7,28,19,Martes,No
9396856,HW540459,2013-11-20 00:00:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,Sí,No,22.0,21.0,73.0,41.731357924,-87.648363814,2013,11,20,0,Miércoles,No
9423192,HW566671,2013-12-11 11:26:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Sí,No,7.0,17.0,67.0,41.777138782,-87.660503303,2013,12,11,11,Miércoles,No
9704356,HX353670,2014-07-21 05:43:00,BATTERY,SIMPLE,STREET,No,No,19.0,43.0,7.0,41.931513029,-87.636833154,2014,7,21,5,Lunes,No
8821051,HV494052,2012-09-27 13:30:00,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA GARAGE / OTHER PROPERTY,Sí,No,1.0,2.0,32.0,41.868165405,-87.62743954,2012,9,27,13,Jueves,No
9500112,HX155257,2014-02-15 10:30:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,No,No,16.0,38.0,15.0,41.945073729,-87.758002315,2014,2,15,10,Sábado,Sí
9453811,HX100962,2014-01-01 21:00:00,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,Sí,No,1.0,42.0,28.0,41.881883933,-87.640060441,2014,1,1,21,Miércoles,No
9787449,HX436763,2014-09-20 21:30:00,THEFT,$500 AND UNDER,APARTMENT,No,No,6.0,6.0,44.0,41.740902738,-87.605959836,2014,9,20,21,Sábado,Sí
8893723,HV563137,2012-11-15 13:20:00,BATTERY,SIMPLE,RESIDENCE,No,No,11.0,24.0,25.0,41.874129407,-87.74333513,2012,11,15,13,Jueves,No
9914228,HY103487,2015-01-04 05:50:00,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),No,No,14.0,1.0,24.0,41.909039481,-87.667646762,2015,1,4,5,Domingo,Sí
8975736,HW122998,2013-01-18 23:54:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,Sí,Sí,11.0,28.0,27.0,41.883582151,-87.709360238,2013,1,18,23,Viernes,No
8944629,HV617167,2012-12-26 13:18:00,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,No,No,17.0,35.0,21.0,41.939177092,-87.72048085,2012,12,26,13,Miércoles,No
10333382,HY524149,2015-12-04 06:45:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,9.0,12.0,58.0,41.813021755,-87.687041897,2015,12,4,6,Viernes,No
9702249,HX352710,2014-07-20 10:45:00,THEFT,$500 AND UNDER,RESTAURANT,No,No,1.0,2.0,32.0,41.868693771,-87.624114751,2014,7,20,10,Domingo,Sí
10775036,HZ541501,2016-12-05 20:00:00,ROBBERY,STRONGARM - NO WEAPON,ALLEY,No,No,4.0,8.0,45.0,41.744396556,-87.575854493,2016,12,5,20,Lunes,No
10094063,HY207398,2015-04-02 10:20:00,NARCOTICS,CRIMINAL DRUG CONSPIRACY,STREET,Sí,No,4.0,7.0,43.0,41.755023181,-87.557045679,2015,4,2,10,Jueves,No
8556247,HV231683,2012-04-07 06:00:00,ROBBERY,AGGRAVATED,SIDEWALK,No,No,7.0,17.0,69.0,41.759312527,-87.630818218,2012,4,7,6,Sábado,Sí
10130799,HY319685,2015-06-28 11:20:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),No,No,14.0,1.0,24.0,41.905671317,-87.665113938,2015,6,28,11,Domingo,Sí
9637094,HX287880,2014-06-03 10:28:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,No,Sí,24.0,48.0,77.0,41.992919165,-87.655472861,2014,6,3,10,Martes,No
10368689,HZ103610,2016-01-04 00:09:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,No,No,6.0,8.0,44.0,41.729126787,-87.604641957,2016,1,4,0,Lunes,No
8928116,HV599907,2012-12-12 18:25:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Sí,No,16.0,45.0,15.0,41.956381992,-87.750797669,2012,12,12,18,Miércoles,No
10098411,HY286544,2015-06-03 16:30:00,THEFT,$500 AND UNDER,OTHER,No,No,14.0,26.0,24.0,41.902961607,-87.692843311,2015,6,3,16,Miércoles,No
8546140,HV221761,2012-03-30 22:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,15.0,29.0,25.0,41.892827543,-87.773805474,2012,3,30,22,Viernes,No
8941168,HV612676,2012-12-22 06:35:00,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Sí,No,5.0,9.0,53.0,41.677978699,-87.626717779,2012,12,22,6,Sábado,Sí
9686621,HX337012,2014-07-05 18:00:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,No,No,6.0,17.0,69.0,41.752548962,-87.635960403,2014,7,5,18,Sábado,Sí
8767581,HV441945,2012-08-21 10:00:00,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,No,No,8.0,23.0,56.0,41.795056129,-87.784330853,2012,8,21,10,Martes,No
10371967,HZ107747,2016-01-07 19:30:00,THEFT,FROM BUILDING,ATHLETIC CLUB,No,No,12.0,1.0,24.0,41.901746916,-87.667450688,2016,1,7,19,Jueves,No
9458236,HX111291,2014-01-12 01:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,1.0,2.0,32.0,41.872910562,-87.63062942,2014,1,12,1,Domingo,Sí
10529211,HZ269314,2016-05-17 16:30:00,ASSAULT,SIMPLE,RESIDENCE,No,No,22.0,34.0,49.0,41.704621345,-87.636716594,2016,5,17,16,Martes,No
10066832,HY255564,2015-05-11 10:35:00,ASSAULT,SIMPLE,OTHER,Sí,No,20.0,48.0,77.0,41.987338819,-87.665062403,2015,5,11,10,Lunes,No
10099505,HY287968,2015-06-04 15:28:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,No,Sí,11.0,37.0,23.0,41.897764138,-87.729850367,2015,6,4,15,Jueves,No
9540155,HX193320,2014-03-21 12:00:00,NARCOTICS,FOUND SUSPECT NARCOTICS,ALLEY,Sí,No,9.0,12.0,61.0,41.815344336,-87.665140272,2014,3,21,12,Viernes,No
9982013,HY171265,2015-03-02 00:01:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,No,No,4.0,7.0,51.0,41.721313758,-87.569572496,2015,3,2,0,Lunes,No
8931456,HV602937,2012-12-14 22:10:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Sí,No,6.0,8.0,44.0,41.744816062,-87.603786672,2012,12,14,22,Viernes,No
8452669,HV130341,2012-01-19 15:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,No,No,25.0,36.0,18.0,41.926342162,-87.798997114,2012,1,19,15,Jueves,No
9892535,HX543015,2014-12-13 14:00:00,CRIMINAL TRESPASS,TO VEHICLE,DRIVEWAY - RESIDENTIAL,No,No,6.0,6.0,49.0,41.72319948,-87.617808311,2014,12,13,14,Sábado,Sí
8881549,HV555221,2012-11-09 18:38:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,Sí,No,3.0,6.0,42.0,41.772292412,-87.608189787,2012,11,9,18,Viernes,No
9746980,HX396668,2014-08-21 12:30:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,No,No,4.0,10.0,52.0,41.716656889,-87.535281936,2014,8,21,12,Jueves,No
9407882,HW551240,2013-11-27 23:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,No,No,8.0,18.0,66.0,41.760253974,-87.700249755,2013,11,27,23,Miércoles,No
9137813,HW283088,2013-05-20 14:30:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,Sí,No,4.0,7.0,46.0,41.7517514,-87.564715123,2013,5,20,14,Lunes,No
10271368,HY459633,2015-10-12 07:05:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,No,No,10.0,24.0,29.0,41.866303171,-87.71421287,2015,10,12,7,Lunes,No
9116637,HW261639,2013-05-05 18:24:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,No,No,7.0,16.0,68.0,41.784732216,-87.646127681,2013,5,5,18,Domingo,Sí
8669320,HV344133,2012-06-20 12:30:00,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENTIAL YARD (FRONT/BACK),Sí,No,14.0,32.0,22.0,41.919266331,-87.678467956,2012,6,20,12,Miércoles,No
10446669,HZ185610,2016-03-13 11:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,No,Sí,15.0,37.0,25.0,41.895540733,-87.753169016,2016,3,13,11,Domingo,Sí
10090400,HY278839,2015-05-28 18:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),No,Sí,7.0,17.0,68.0,41.77526924,-87.648314721,2015,5,28,18,Jueves,No
9404385,HW547884,2013-11-23 11:00:00,THEFT,OVER $500,CTA PLATFORM,No,No,1.0,42.0,32.0,41.884296382,-87.623038828,2013,11,23,11,Sábado,Sí
10045752,HY234361,2015-04-24 15:26:00,THEFT,OVER $500,STREET,No,No,7.0,15.0,67.0,41.783954219,-87.671604179,2015,4,24,15,Viernes,No
8821789,HV486565,2012-09-22 00:00:00,THEFT,$500 AND UNDER,STREET,No,No,24.0,50.0,2.0,42.010909853,-87.709143958,2012,9,22,0,Sábado,Sí
10590489,HZ341068,2016-07-08 15:25:00,CRIMINAL DAMAGE,TO PROPERTY,OTHER,No,No,8.0,15.0,66.0,41.76581802,-87.685719731,2016,7,8,15,Viernes,No
10750795,HZ513024,2016-11-12 18:25:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,No,No,4.0,10.0,52.0,41.722365029,-87.536068469,2016,11,12,18,Sábado,Sí
10378350,HZ114620,2016-01-13 20:05:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,Sí,9.0,14.0,63.0,41.796535461,-87.685333562,2016,1,13,20,Miércoles,No
9465791,HX118288,2014-01-17 15:00:00,BATTERY,SIMPLE,STREET,No,No,7.0,16.0,68.0,41.774069965,-87.644639452,2014,1,17,15,Viernes,No
8616434,HV288940,2012-05-15 22:00:00,ROBBERY,ARMED: HANDGUN,SIDEWALK,No,No,3.0,5.0,43.0,41.761915974,-87.57250362,2012,5,15,22,Martes,No
8832490,HV504958,2012-10-05 01:34:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Sí,No,6.0,17.0,71.0,41.754200648,-87.649594286,2012,10,5,1,Viernes,No
9053782,HW198995,2013-03-19 18:29:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Sí,No,7.0,6.0,69.0,41.76665666,-87.628194169,2013,3,19,18,Martes,No
10477857,HZ216694,2016-04-06 21:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,5.0,34.0,53.0,41.682128266,-87.655442682,2016,4,6,21,Miércoles,No
9658955,HX308892,2014-06-17 20:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,3.0,5.0,43.0,41.768831857,-87.581296637,2014,6,17,20,Martes,No
10113701,HY303003,2015-06-16 04:30:00,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,VEHICLE NON-COMMERCIAL,No,No,3.0,5.0,43.0,41.772198824,-87.586301617,2015,6,16,4,Martes,No
8854239,HV527793,2012-10-21 03:06:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,9.0,20.0,61.0,41.806318835,-87.660044024,2012,10,21,3,Domingo,Sí
8932177,HV603521,2012-12-15 11:18:00,BATTERY,AGG PO HANDS ETC SERIOUS INJ,GAS STATION,No,No,7.0,16.0,67.0,41.793667944,-87.663843592,2012,12,15,11,Sábado,Sí
8650693,HV325898,2012-06-08 17:00:00,THEFT,FROM BUILDING,BAR OR TAVERN,No,No,18.0,42.0,8.0,41.893652298,-87.622725822,2012,6,8,17,Viernes,No
9337433,HW481425,2013-10-05 21:43:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Sí,No,6.0,8.0,44.0,41.744870944,-87.60378605,2013,10,5,21,Sábado,Sí
9815127,HX464473,2014-10-11 17:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,22.0,34.0,49.0,41.69345251,-87.639989629,2014,10,11,17,Sábado,Sí
9166037,HW311574,2013-06-09 14:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,7.0,20.0,68.0,41.780822299,-87.636222438,2013,6,9,14,Domingo,Sí
9380440,HW523373,2013-11-05 21:10:00,THEFT,OVER $500,STREET,No,No,14.0,1.0,22.0,41.914866739,-87.693451762,2013,11,5,21,Martes,No
9448828,HX101249,2014-01-02 11:12:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,9.0,16.0,61.0,41.800556105,-87.658685013,2014,1,2,11,Jueves,No
9509082,HX164451,2014-02-25 06:10:00,THEFT,$500 AND UNDER,STREET,No,No,25.0,29.0,25.0,41.911061976,-87.776978459,2014,2,25,6,Martes,No
10799737,HZ569997,2016-12-30 11:40:00,ROBBERY,ARMED: HANDGUN,SIDEWALK,No,No,7.0,15.0,67.0,41.775065018,-87.665364219,2016,12,30,11,Viernes,No
9451063,HX104310,2014-01-05 12:34:00,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,No,No,11.0,28.0,27.0,41.882778715,-87.707458487,2014,1,5,12,Domingo,Sí
9022498,HW170055,2013-02-24 23:30:00,THEFT,$500 AND UNDER,APARTMENT,No,No,10.0,24.0,29.0,41.860404221,-87.71037488,2013,2,24,23,Domingo,Sí
9504474,HX159422,2014-02-21 12:00:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,Sí,No,11.0,28.0,26.0,41.885808136,-87.725813061,2014,2,21,12,Viernes,No
10643514,HZ394989,2016-08-16 19:57:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,No,No,12.0,2.0,28.0,41.866165036,-87.655253216,2016,8,16,19,Martes,No
8613717,HV287329,2012-05-15 11:22:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENCE,Sí,No,7.0,16.0,67.0,41.782058595,-87.6571117,2012,5,15,11,Martes,No
8914577,HV587752,2012-11-12 22:00:00,STALKING,SIMPLE,STREET,No,No,1.0,2.0,33.0,41.861335178,-87.625690175,2012,11,12,22,Lunes,No
9119913,HW264797,2013-04-26 20:00:00,THEFT,$500 AND UNDER,APARTMENT,No,No,10.0,22.0,30.0,41.845565271,-87.708724165,2013,4,26,20,Viernes,No
9249270,HW395045,2013-08-05 21:35:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Sí,No,2.0,20.0,40.0,41.793925981,-87.624070502,2013,8,5,21,Lunes,No
9678821,HX328933,2014-06-13 08:00:00,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",No,No,12.0,1.0,24.0,41.899293285,-87.694944304,2014,6,13,8,Viernes,No
9938761,HY127237,2015-01-23 15:47:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,No,No,10.0,24.0,29.0,41.854865175,-87.704126129,2015,1,23,15,Viernes,No
9742920,HX393379,2014-08-18 07:33:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,No,Sí,4.0,10.0,46.0,41.732877818,-87.549937399,2014,8,18,7,Lunes,No
8572022,HV246434,2012-03-29 13:00:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,No,No,6.0,21.0,49.0,41.726704032,-87.629818143,2012,3,29,13,Jueves,No
8517421,HV194706,2012-03-12 18:09:00,PUBLIC PEACE VIOLATION,MOB ACTION,STREET,Sí,No,7.0,20.0,68.0,41.786129328,-87.642512042,2012,3,12,18,Lunes,No
8969095,HW116872,2013-01-11 12:00:00,THEFT,OVER $500,RESIDENCE,No,No,19.0,46.0,6.0,41.95386239,-87.64510423,2013,1,11,12,Viernes,No
9389729,HW533034,2013-11-13 00:01:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,No,No,5.0,34.0,49.0,41.691577208,-87.631698516,2013,11,13,0,Miércoles,No
9191393,HW336263,2013-06-26 15:43:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,Sí,No,8.0,15.0,66.0,41.779217525,-87.68653451,2013,6,26,15,Miércoles,No
9181662,HW326745,2013-06-19 14:00:00,KIDNAPPING,UNLAWFUL RESTRAINT,RESIDENCE,Sí,Sí,3.0,5.0,43.0,41.761748046,-87.590879885,2013,6,19,14,Miércoles,No
8853806,HV527360,2012-10-20 18:30:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,25.0,37.0,23.0,41.905319715,-87.729981263,2012,10,20,18,Sábado,Sí
10221514,HY407399,2015-09-02 14:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,No,Sí,9.0,16.0,61.0,41.800672564,-87.674494607,2015,9,2,14,Miércoles,No
9299915,HW445063,2013-09-09 20:13:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,VACANT LOT/LAND,Sí,No,7.0,17.0,67.0,41.760453196,-87.657653795,2013,9,9,20,Lunes,No
9643676,HX293297,2014-06-06 23:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,No,Sí,25.0,31.0,20.0,41.926876659,-87.735418966,2014,6,6,23,Viernes,No
8864850,HV538918,2012-10-29 00:30:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,Sí,No,5.0,34.0,49.0,41.703481724,-87.626262843,2012,10,29,0,Lunes,No
10347020,HY538026,2015-12-15 12:32:00,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,Sí,No,11.0,26.0,23.0,41.902421452,-87.716997459,2015,12,15,12,Martes,No
10025086,HY214546,2015-04-08 13:38:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,Sí,No,11.0,2.0,28.0,41.878910253,-87.690241391,2015,4,8,13,Miércoles,No
9931190,HY120340,2015-01-19 01:50:00,ROBBERY,STRONGARM - NO WEAPON,STREET,No,No,5.0,34.0,53.0,41.684430113,-87.656729137,2015,1,19,1,Lunes,No
9094692,HW238909,2013-04-18 21:00:00,THEFT,FROM BUILDING,ATHLETIC CLUB,No,No,14.0,1.0,22.0,41.930049492,-87.685920733,2013,4,18,21,Jueves,No
10119884,HY307518,2015-05-19 19:20:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,No,Sí,19.0,46.0,3.0,41.961387612,-87.654887983,2015,5,19,19,Martes,No
10186367,HY374102,2015-04-29 15:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,No,No,22.0,19.0,75.0,41.69770147,-87.67415886,2015,4,29,15,Miércoles,No
10131174,HY318252,2015-06-27 15:43:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,No,Sí,3.0,20.0,42.0,41.781418541,-87.608405955,2015,6,27,15,Sábado,Sí
8824259,HV497405,2012-09-29 15:45:00,THEFT,RETAIL THEFT,SIDEWALK,No,No,7.0,17.0,67.0,41.760065748,-87.663661519,2012,9,29,15,Sábado,Sí
9663667,HX313780,2014-06-22 03:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,4.0,8.0,45.0,41.743273815,-87.586706616,2014,6,22,3,Domingo,Sí
9335803,HW479371,2013-09-30 15:00:00,THEFT,$500 AND UNDER,STREET,No,No,11.0,28.0,26.0,41.884051362,-87.72365569,2013,9,30,15,Lunes,No
9310062,HW454261,2013-09-16 13:35:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,No,No,25.0,30.0,21.0,41.932845574,-87.720883252,2013,9,16,13,Lunes,No
9711625,HX361741,2014-07-26 19:45:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,No,No,19.0,32.0,7.0,41.92510186,-87.671992307,2014,7,26,19,Sábado,Sí
10089494,HY278012,2015-05-28 08:58:00,THEFT,$500 AND UNDER,APARTMENT,Sí,No,5.0,9.0,53.0,41.685390327,-87.616393231,2015,5,28,8,Jueves,No
9439523,HW583902,2013-12-25 21:26:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Sí,Sí,11.0,27.0,23.0,41.894359878,-87.718720436,2013,12,25,21,Miércoles,No
8628725,HV301972,2012-05-24 20:55:00,ASSAULT,SIMPLE,STREET,No,No,10.0,22.0,30.0,41.845444016,-87.711158629,2012,5,24,20,Jueves,No
10742749,HZ502917,2016-11-04 19:00:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,No,No,8.0,13.0,65.0,41.754592961,-87.741528537,2016,11,4,19,Viernes,No
9537333,HX182515,2014-03-12 20:07:00,NARCOTICS,POSS: HEROIN(BRN/TAN),STREET,Sí,No,15.0,28.0,25.0,41.880808929,-87.760136144,2014,3,12,20,Miércoles,No
8467888,HV144146,2012-02-03 16:18:00,BATTERY,SIMPLE,SIDEWALK,No,No,8.0,15.0,66.0,41.767397559,-87.684538166,2012,2,3,16,Viernes,No
9663708,HX313846,2014-06-22 05:38:00,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,No,No,7.0,17.0,68.0,41.758331912,-87.653941271,2014,6,22,5,Domingo,Sí
10001134,HY190577,2015-03-19 12:45:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",Sí,No,3.0,5.0,42.0,41.78210152,-87.586502002,2015,3,19,12,Jueves,No
9304582,HW418750,2013-08-22 11:04:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,Sí,No,7.0,6.0,69.0,41.769070498,-87.626668445,2013,8,22,11,Jueves,No
9102671,HW246798,2013-04-25 07:25:00,ROBBERY,STRONGARM - NO WEAPON,STREET,No,No,25.0,37.0,25.0,41.909452789,-87.759475849,2013,4,25,7,Jueves,No
8611006,HV285248,2012-05-14 01:00:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,Sí,No,11.0,28.0,26.0,41.878861855,-87.726220357,2012,5,14,1,Lunes,No
8769225,HV443335,2012-08-23 13:45:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,Sí,No,15.0,37.0,25.0,41.891347216,-87.749317532,2012,8,23,13,Jueves,No
8462747,HV139704,2012-01-31 14:00:00,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,No,No,4.0,10.0,52.0,41.726756375,-87.540098793,2012,1,31,14,Martes,No
10165756,HY353748,2015-07-24 00:01:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),No,No,20.0,48.0,77.0,41.980782378,-87.656535782,2015,7,24,0,Viernes,No
9739957,HX388889,2014-08-15 07:30:00,THEFT,OVER $500,STREET,No,No,9.0,25.0,34.0,41.852876743,-87.635903068,2014,8,15,7,Viernes,No
8654261,HV329862,2012-06-06 16:00:00,THEFT,$500 AND UNDER,NURSING HOME/RETIREMENT HOME,No,No,15.0,29.0,25.0,41.887795397,-87.767249835,2012,6,6,16,Miércoles,No
10203129,HY390115,2015-08-20 11:50:00,CRIMINAL TRESPASS,TO LAND,APARTMENT,No,Sí,3.0,20.0,42.0,41.783708597,-87.591418566,2015,8,20,11,Jueves,No
10474829,HZ214023,2016-04-04 15:30:00,BATTERY,SIMPLE,"SCHOOL, PRIVATE, GROUNDS",No,No,8.0,16.0,66.0,41.783757424,-87.683764609,2016,4,4,15,Lunes,No
10198990,HY386715,2015-08-17 19:28:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Sí,No,5.0,34.0,53.0,41.677848776,-87.638718535,2015,8,17,19,Lunes,No
9936970,HY125410,2015-01-23 08:39:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Sí,Sí,3.0,20.0,42.0,41.775851642,-87.609476835,2015,1,23,8,Viernes,No
9653095,HX303243,2014-06-02 09:00:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,No,No,25.0,31.0,19.0,41.932640072,-87.761381239,2014,6,2,9,Lunes,No
10540053,HZ283923,2016-05-28 20:45:00,BATTERY,SIMPLE,RESTAURANT,No,No,22.0,19.0,74.0,41.691606714,-87.697613457,2016,5,28,20,Sábado,Sí
9846531,HX495617,2014-11-04 19:00:00,THEFT,$500 AND UNDER,RESTAURANT,No,No,7.0,16.0,67.0,41.778532492,-87.664195353,2014,11,4,19,Martes,No
9296260,HW441056,2013-09-07 00:11:00,CRIMINAL TRESPASS,TO STATE SUP LAND,COLLEGE/UNIVERSITY GROUNDS,Sí,No,17.0,39.0,14.0,41.972995417,-87.711047774,2013,9,7,0,Sábado,Sí
10526168,HZ268965,2016-05-18 01:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,CURRENCY EXCHANGE,No,No,6.0,17.0,44.0,41.750794483,-87.633560686,2016,5,18,1,Miércoles,No
10046071,HY234688,2015-04-24 19:35:00,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,No,No,15.0,37.0,25.0,41.894908283,-87.758371958,2015,4,24,19,Viernes,No
8621178,HV294281,2012-05-19 22:00:00,BATTERY,SIMPLE,SIDEWALK,No,No,25.0,30.0,19.0,41.924902436,-87.766025313,2012,5,19,22,Sábado,Sí
8596565,HV266150,2012-04-15 09:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,No,No,8.0,23.0,64.0,41.783125559,-87.784670964,2012,4,15,9,Domingo,Sí
